292,292,275,287,1,1,1,1,1,1,1,1,38
294,295,291,291,1,1,1,1,1,1,1,1,39
292,294,291,292,1,1,1,1,1,1,1,1,39
286,293,286,289,1,1,1,1,1,1,1,1,39
283,288,282,288,1,1,1,1,1,1,1,1,38
284,287,283,284,1,1,1,1,1,1,1,1,38
276,284,276,283,1,1,1,1,1,1,1,1,38
278,278,274,275,1,1,1,1,1,1,1,1,37
270,277,270,277,1,1,1,1,1,1,1,1,37
268,270,268,270,1,1,1,1,1,1,1,1,36
266,269,266,268,1,1,1,1,1,1,1,1,36
266,268,266,267,1,1,1,1,1,1,1,1,36
263,264,261,263,1,1,1,1,1,1,1,1,35
265,267,263,263,1,1,1,1,1,1,1,1,35
260,264,259,263,1,1,1,1,1,1,1,1,35
257,260,256,258,1,1,1,1,1,1,1,1,34
255,259,255,259,1,1,1,1,1,1,1,1,35
251,252,249,252,1,1,1,1,1,1,1,1,34
247,251,246,250,1,1,1,1,1,1,1,1,33
242,245,240,243,1,1,1,1,1,1,1,1,32
241,246,241,242,1,1,1,1,1,1,1,1,32
242,243,236,242,1,1,1,1,1,1,1,1,32
245,246,240,240,1,1,1,1,1,1,1,1,32
238,244,237,243,1,1,1,1,1,1,1,1,32
243,243,239,240,1,1,1,1,1,1,1,1,32
252,252,245,246,1,1,1,1,1,1,1,1,33
249,254,249,250,1,1,1,1,1,1,1,1,33
253,253,249,250,1,1,1,1,1,1,1,1,33
252,255,252,253,1,1,1,1,1,1,1,1,34
250,255,249,252,1,1,1,1,1,1,1,1,34
248,250,247,248,1,1,1,1,1,1,1,1,33
252,252,249,249,1,1,1,1,1,1,1,1,33
247,253,246,252,1,1,1,1,1,1,1,1,34
255,256,250,250,1,1,1,1,1,1,1,1,33
260,260,258,259,1,1,1,1,1,1,1,1,35
261,262,260,262,1,1,1,1,1,1,1,1,35
260,261,258,260,1,1,1,1,1,1,1,1,35
262,263,261,262,1,1,1,1,1,1,1,1,35
263,264,260,263,1,1,1,1,1,1,1,1,35
261,263,259,262,1,1,1,1,1,1,1,1,35
260,263,260,262,1,1,1,1,1,1,1,1,35
256,260,255,257,1,1,1,1,1,1,1,1,34
261,263,256,258,1,1,1,1,1,1,1,1,34
264,266,260,261,1,1,1,1,1,1,1,1,35
261,265,260,264,1,1,1,1,1,1,1,1,35
260,260,258,259,1,1,1,1,1,1,1,1,35
257,260,256,260,1,1,1,1,1,1,1,1,35
258,260,255,259,1,1,1,1,1,1,1,1,35
265,265,254,254,1,1,1,1,1,1,1,1,34
243,253,240,252,1,1,1,1,1,1,1,1,34
250,250,240,246,1,1,1,1,1,1,1,1,33
253,255,248,250,1,1,1,1,1,1,1,1,33
248,257,247,251,1,1,1,1,1,1,1,1,34
249,256,249,253,1,1,1,1,1,1,1,1,34
256,256,246,252,1,1,1,1,1,1,1,1,34
259,262,255,257,1,1,1,1,1,1,1,1,34
257,260,255,260,1,1,1,1,1,1,1,1,35
262,263,255,258,1,1,1,1,1,1,1,1,34
250,259,250,259,1,1,1,1,1,1,1,1,35
251,253,246,249,1,1,1,1,1,1,1,1,33
250,251,243,247,1,1,1,1,1,1,1,1,33
254,255,243,248,1,1,1,1,1,1,1,1,33
257,258,250,252,1,1,1,1,1,1,1,1,34
264,264,254,256,1,1,1,1,1,1,1,1,34
267,270,265,268,1,1,1,1,1,1,1,1,36
270,270,266,267,1,1,1,1,1,1,1,1,36
271,273,268,269,1,1,1,1,1,1,1,1,36
275,275,268,271,1,1,1,1,1,1,1,1,36
272,276,271,274,1,1,1,1,1,1,1,1,37
278,279,269,270,1,1,1,1,1,1,1,1,36
272,275,271,274,1,1,1,1,1,1,1,1,37
271,273,270,272,1,1,1,1,1,1,1,1,36
261,268,261,267,1,1,1,1,1,1,1,1,36
256,260,256,260,1,1,1,1,1,1,1,1,35
256,259,254,254,1,1,1,1,1,1,1,1,34
248,254,247,254,1,1,1,1,1,1,1,1,34
245,251,242,251,1,1,1,1,1,1,1,1,33
251,252,242,243,1,1,1,1,1,1,1,1,32
253,254,246,249,1,1,1,1,1,1,1,1,33
258,259,251,251,1,1,1,1,1,1,1,1,34
258,262,255,256,1,1,1,1,1,1,1,1,34
265,266,260,263,1,1,1,1,1,1,1,1,35
265,265,260,264,1,1,1,1,1,1,1,1,35
260,266,259,261,1,1,1,1,1,1,1,1,35
259,259,253,257,1,1,1,1,1,1,1,1,34
251,254,249,253,1,1,1,1,1,1,1,1,34
250,252,244,244,1,1,1,1,1,1,1,1,33
239,247,237,245,1,1,1,1,1,1,1,1,33
247,251,246,247,1,1,1,1,1,1,1,1,33
233,244,231,242,1,1,1,1,1,1,1,1,32
242,244,236,238,1,1,1,1,1,1,1,1,32
249,253,245,248,1,1,1,1,1,1,1,1,33
257,259,250,252,1,1,1,1,1,1,1,1,34
255,256,248,254,1,1,1,1,1,1,1,1,34
255,256,249,254,1,1,1,1,1,1,1,1,34
263,265,256,258,1,1,1,1,1,1,1,1,35
259,263,259,262,1,1,1,1,1,1,1,1,35
252,260,250,257,1,1,1,1,1,1,1,1,34
250,255,249,254,1,1,1,1,1,1,1,1,34
244,247,225,236,1,1,1,1,1,1,1,1,32
254,258,199,246,1,1,1,1,1,1,1,1,33
253,258,249,256,1,1,1,1,1,1,1,1,34
263,263,257,259,1,1,1,1,1,1,1,1,35
264,268,263,266,1,1,1,1,1,1,1,1,36
269,271,261,261,1,1,1,1,1,1,1,1,35
263,270,262,269,1,1,1,1,1,1,1,1,36
263,264,256,262,1,1,1,1,1,1,1,1,35
267,268,261,262,1,1,1,1,1,1,1,1,35
272,272,268,270,1,1,1,1,1,1,1,1,36
268,272,267,271,1,1,1,1,1,1,1,1,36
258,267,256,266,1,1,1,1,1,1,1,1,36
259,260,256,259,1,1,1,1,1,1,1,1,35
249,249,243,245,1,1,1,1,1,1,1,1,33
247,248,242,247,1,1,1,1,1,1,1,1,33
249,251,245,247,1,1,1,1,1,1,1,1,33
246,249,246,249,1,1,1,1,1,1,1,1,33
245,246,244,246,1,1,1,1,1,1,1,1,33
242,243,241,242,1,1,1,1,1,1,1,1,32
242,243,242,242,1,1,1,1,1,1,1,1,32
241,242,240,242,1,1,1,1,1,1,1,1,32
240,242,238,240,1,1,1,1,1,1,1,1,32
240,242,239,241,1,1,1,1,1,1,1,1,32
238,240,237,240,1,1,1,1,1,1,1,1,32
235,239,235,238,1,1,1,1,1,1,1,1,32
237,239,233,236,1,1,1,1,1,1,1,1,32
235,237,234,235,1,1,1,1,1,1,1,1,31
237,237,234,236,1,1,1,1,1,1,1,1,32
233,234,232,232,1,1,1,1,1,1,1,1,31
229,232,229,231,1,1,1,1,1,1,1,1,31
231,231,226,227,1,1,1,1,1,1,1,1,30
228,230,228,229,1,1,1,1,1,1,1,1,31
226,229,224,228,1,1,1,1,1,1,1,1,31
220,226,220,225,1,1,1,1,1,1,1,1,30
225,225,221,222,1,1,1,1,1,1,1,1,30
224,225,223,225,1,1,1,1,1,1,1,1,30
225,226,223,224,1,1,1,1,1,1,1,1,30
224,225,223,224,1,1,1,1,1,1,1,1,30
225,226,220,224,1,1,1,1,1,1,1,1,30
227,228,226,227,1,1,1,1,1,1,1,1,30
224,226,223,226,1,1,1,1,1,1,1,1,30
224,225,223,225,1,1,1,1,1,1,1,1,30
218,225,218,223,1,1,1,1,1,1,1,1,30
220,220,218,219,1,1,1,1,1,1,1,1,29
215,220,215,219,1,1,1,1,1,1,1,1,29
209,211,209,211,1,1,1,1,1,1,1,1,28
209,210,208,209,1,1,1,1,1,1,1,1,28
210,211,208,209,1,1,1,1,1,1,1,1,28
206,210,205,209,1,1,1,1,1,1,1,1,28
202,205,202,205,1,1,1,1,1,1,1,1,27
197,203,197,202,1,1,1,1,1,1,1,1,27
198,201,198,201,1,1,1,1,1,1,1,1,27
200,201,196,197,1,1,1,1,1,1,1,1,26
202,203,199,200,1,1,1,1,1,1,1,1,27
202,203,201,202,1,1,1,1,1,1,1,1,27
202,204,201,203,1,1,1,1,1,1,1,1,27
204,204,201,203,1,1,1,1,1,1,1,1,27
202,204,202,203,1,1,1,1,1,1,1,1,27
198,202,196,200,1,1,1,1,1,1,1,1,27
195,200,194,199,1,1,1,1,1,1,1,1,27
196,197,194,195,1,1,1,1,1,1,1,1,26
196,197,195,196,1,1,1,1,1,1,1,1,26
196,198,194,194,1,1,1,1,1,1,1,1,26
193,196,191,195,1,1,1,1,1,1,1,1,26
197,198,192,192,1,1,1,1,1,1,1,1,26
195,200,194,199,1,1,1,1,1,1,1,1,27
196,196,193,196,1,1,1,1,1,1,1,1,26
192,196,191,195,1,1,1,1,1,1,1,1,26
201,202,190,192,1,1,1,1,1,1,1,1,26
205,206,199,199,1,1,1,1,1,1,1,1,27
207,211,200,208,1,1,1,1,1,1,1,1,28
206,214,203,206,1,1,1,1,1,1,1,1,28
203,205,200,203,1,1,1,1,1,1,1,1,27
207,207,197,198,1,1,1,1,1,1,1,1,26
212,213,207,208,1,1,1,1,1,1,1,1,28
215,216,210,212,1,1,1,1,1,1,1,1,28
208,215,207,215,1,1,1,1,1,1,1,1,29
211,212,206,206,1,1,1,1,1,1,1,1,28
210,210,209,209,1,1,1,1,1,1,1,1,28
208,211,204,211,1,1,1,1,1,1,1,1,28
209,210,206,208,1,1,1,1,1,1,1,1,28
213,213,208,210,1,1,1,1,1,1,1,1,28
210,212,209,212,1,1,1,1,1,1,1,1,28
212,212,209,211,1,1,1,1,1,1,1,1,28
214,215,211,211,1,1,1,1,1,1,1,1,28
215,216,213,214,1,1,1,1,1,1,1,1,29
213,214,212,214,1,1,1,1,1,1,1,1,29
